url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/synapse-analytics/backuprestore/restore-sql-pool,Restore a dedicated SQL pool,Restore an existing dedicated SQL pool - Azure Synapse Analytics,,How-to guide for restoring an existing dedicated SQL pool.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this article, you learn how to restore an existing dedicated SQL pool in Azure Synapse Analytics using Azure portal",2026-06-11T17:23:00.000Z,how-to,,0.2,False,"Appears to be a step-by-step how-to for restoring a dedicated SQL pool via the Azure portal without clear indication of numeric limits, configuration parameter tables, error-code-based troubleshooting, or decision matrices. Based on the summary, it is primarily procedural guidance rather than detailed expert reference content.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/apache-spark-performance,Apache Spark performance,Optimize Spark jobs for performance - Azure Synapse Analytics,Optimize Azure Synapse Spark jobs for performance,This article provides an introduction to Apache Spark in Azure Synapse Analytics.,"Learn how to optimize anApache Sparkcluster configuration for your particular workload.  The most common challenge is memory pressure, because of improper configurations (particularly wrong-sized executors), long-running operations, and tasks that result in Cartesian operations. You can speed up jobs with appropriate caching, and by allowing fordata skew. For the best performance, monitor and review long-running and resource-consuming Spark job executions. The following sections describe common ",2022-02-18T12:06:00.000Z,overview,best-practices,0.7,True,"Focuses on tuning Spark in Synapse (executor sizing, caching, skew handling) with product-specific recommendations and gotchas, going beyond generic Spark theory.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/apache-spark-performance-hyperspace,Performance optimization for Apache Spark using Hyperspace indexes,Hyperspace indexes for Apache Spark - Azure Synapse Analytics,Use Hyperspace indexes to accelerate Synapse Spark,Performance optimization for Apache Spark using Hyperspace indexes,"Hyperspace introduces the ability for Apache Spark users to create indexes on their datasets, such as CSV, JSON, and Parquet, and use them for potential query and workload acceleration. In this article, we highlight the basics of Hyperspace, emphasize its simplicity, and show how just about anyone can use it. Disclaimer: Hyperspace helps accelerate your workloads or queries under two circumstances: You might want to carefully monitor your workloads and determine whether indexing is helping you o",2023-02-16T12:21:00.000Z,conceptual,best-practices,0.65,True,Covers when and how to use Hyperspace indexes for Spark performance; likely includes concrete usage patterns and conditions where indexes help or hurt.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/apache-spark-pool-configurations,Apache Spark pool configurations,Apache Spark pool concepts - Azure Synapse Analytics,Configure Apache Spark pool sizes and behavior,Introduction to Apache Spark pool sizes and configurations in Azure Synapse Analytics.,"A Spark pool is a set of metadata that defines the compute resource requirements and associated behavior characteristics when a Spark instance is instantiated. These characteristics include but aren't limited to name, number of nodes, node size, scaling behavior, and time to live. A Spark pool in itself doesn't consume any resources. There are no costs incurred with creating Spark pools. Charges are only incurred once a Spark job is executed on the target Spark pool and the Spark instance is ins",2024-12-06T08:00:00.000Z,concept-article,configuration,0.7,True,"Describes Spark pool sizes and configurations (nodes, node size, scaling, TTL). This page typically includes specific setting names and allowed ranges, which are product-specific configuration details.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/apache-spark-r-language,R for Apache Spark,Use R for Apache Spark - Azure Synapse Analytics,,Learn about using R and Apache Spark to do data preparation and machine learning in Azure Synapse Analytics notebooks.,"Azure Synapse Analytics provides built-in R support for Apache Spark. As part of this, data scientists can use Azure Synapse Analytics notebooks to write and run their R code. This also includes support forSparkRandSparklyR, which allows users to interact with Spark using familiar Spark or R interfaces. In this article, you'll learn how to use R for Apache Spark with Azure Synapse Analytics.",2024-05-30T22:17:00.000Z,conceptual,,0.4,False,"How-to for using R with Spark in Synapse; mostly language usage and examples, not a structured configuration or troubleshooting reference.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/apache-spark-rapids-gpu,Accelerate ETL operations with NVIDIA RAPIDS (deprecated),Apache Spark on GPU (deprecated) - Azure Synapse Analytics,,Introduction to core concepts for Apache Spark on GPUs inside Synapse Analytics.,Apache Spark is a parallel processing framework that supports in-memory processing to boost the performance of big-data analytic applications. Apache Spark in Azure Synapse Analytics is one of Microsoft's implementations of Apache Spark in the cloud. Azure Synapse now offers the ability to create Azure Synapse GPU-enabled pools to run Spark workloads using underlyingRAPIDS librariesthat use the massive parallel processing power of GPUs to accelerate processing. The RAPIDS Accelerator for Apache ,2025-06-03T17:04:00.000Z,overview,,0.4,False,"Introductory/deprecated overview of Spark on GPU with RAPIDS; summary does not indicate detailed limits, configs, or troubleshooting content.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/apache-spark-secure-credentials-with-tokenlibrary,Secure credentials using TokenLibrary,Secure access credentials with Linked Services in Apache Spark for Azure Synapse Analytics - Azure Synapse Analytics,Secure Synapse Spark credentials with Linked Services,This article provides concepts on how to securely integrate Apache Spark for Azure Synapse Analytics with other services using linked services and token library,"Accessing data from external sources is a common pattern. Unless the external data source allows anonymous access, chances are you need to secure your connection with a credential, secret, or connection string. Azure Synapse Analytics uses Microsoft Entra passthrough by default for authentication between resources. If you need to connect to a resource using other credentials, use the mssparkutils directly. Themssparkutilspackage simplifies the process of retrieving SAS tokens, Microsoft Entra to",2024-06-25T22:06:00.000Z,overview,security,0.7,True,"Describes using Linked Services and mssparkutils token library for credential handling; likely includes concrete auth flows, parameter names, and product-specific security patterns beyond generic concepts.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/apache-spark-to-power-bi,Analyze data with Apache Spark and Power BI,Azure Synapse Studio notebooks - Azure Synapse Analytics,,This tutorial provides an overview on how to create a Power BI dashboard using Apache Spark and a Serverless SQL pool.,"Organizations often need to process large volumes of data before serving to key business stakeholders. In this tutorial, you'll learn how to leverage the integrated experiences in Azure Synapse Analytics to process data using Apache Spark and later serve the data to end-users through Power BI and Serverless SQL.",2022-02-18T12:06:00.000Z,tutorial,,0.2,False,"End-to-end tutorial integrating Spark, serverless SQL, and Power BI; integration is scenario-based, not a config reference with parameter tables.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/apache-spark-troubleshoot-library-errors,Troubleshoot Python package installation errors,Troubleshoot library installation errors - Azure Synapse Analytics,Troubleshoot Synapse Spark library installation failures,This tutorial provides an overview on how to troubleshoot library installation errors.,"To make third party or locally built code available to your applications, you can install a library onto one of your serverless Apache Spark pools. The packages listed in the requirements.txt file are downloaded from PyPi at the time of pool startup. This requirements file is used every time a Spark instance is created from that Spark pool. Once a library is installed for a Spark pool, it's available for all sessions using the same pool. In some cases, you may find that a library isn't appearing",2022-07-29T11:06:00.000Z,conceptual,troubleshooting,0.85,True,Explicit troubleshooting guide for library installation; likely maps specific error messages and causes to resolutions for Synapse Spark pools.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/apache-spark-version-support,Runtime for Apache Spark overview,Apache Spark version support - Azure Synapse Analytics,Select supported Apache Spark runtimes in Synapse,"Supported versions of Spark, Scala, Python","Apache Spark pools in Azure Synapse use runtimes to tie together essential component versions such as Azure Synapse optimizations, packages, and connectors with a specific Apache Spark version. Each runtime is upgraded periodically to include new improvements, features, and patches. When you create a serverless Apache Spark pool, select the corresponding Apache Spark version. Based on this, the pool comes preinstalled with the associated runtime components and packages. The runtimes have the fol",2025-11-20T18:41:00.000Z,reference,configuration,0.8,True,"Lists supported Spark, Scala, Python versions per runtime; includes version matrices and component mappings that are product-specific configuration details.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/apache-spark-what-is-delta-lake,Delta Lake,What is Delta Lake? - Azure Synapse Analytics,,"Overview of Delta Lake's key features and how it brings atomicity, consistency, isolation, and durability to Azure Synapse Analytics.","Delta Lake is an open-source storage layer that brings ACID (atomicity, consistency, isolation, and durability) transactions to Apache Spark and big data workloads. The current version of Delta Lake included with Azure Synapse has language support for Scala, PySpark, and .NET and is compatible with Linux Foundation Delta Lake. There are links at the bottom of the page to more detailed examples and documentation. You can learn more from theIntroduction to Delta Tables video. For full documentatio",2024-11-15T08:00:00.000Z,concept-article,,0.2,False,Conceptual overview of Delta Lake features; no detailed Synapse-specific configuration or limits.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/azure-synapse-diagnostic-emitters-azure-eventhub,Collect Apache Spark applications logs and metrics with Azure Event Hubs,Collect your Apache Spark applications logs and metrics using Azure Event Hubs - Azure Synapse Analytics,Emit Synapse Spark logs and metrics to Event Hubs,"In this tutorial, you learn how to use the Synapse Apache Spark diagnostic emitter extension to emit Apache Spark applications' logs, event logs, and metrics to your Azure Event Hubs.","The Synapse Apache Spark diagnostic emitter extension is a library that enables the Apache Spark application to emit the logs, event logs, and metrics to one or more destinations, including Azure Log Analytics, Azure Storage, and Azure Event Hubs. In this tutorial, you learn how to use the Synapse Apache Spark diagnostic emitter extension to emit Apache Spark applications' logs, event logs, and metrics to your Azure Event Hubs.",2025-04-17T11:12:00.000Z,tutorial,integrations,0.7,True,"Similar to Storage article but for Event Hubs; likely includes connection string formats, Event Hubs-specific emitter settings, and usage patterns.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/azure-synapse-diagnostic-emitters-azure-storage,Collect Apache Spark applications logs and metrics with Azure Storage account,Collect your Apache Spark applications logs and metrics using Azure Storage account - Azure Synapse Analytics,Emit Synapse Spark logs and metrics to Azure Storage,"This article shows how to use the Synapse Spark diagnostic emitter extension to collect logs, event logs and metrics.cluster and learn how to integrate the Grafana dashboards.","The Synapse Apache Spark diagnostic emitter extension is a library that enables the Apache Spark application to emit the logs, event logs, and metrics to one or more destinations, including Azure Log Analytics, Azure Storage, and Azure Event Hubs. In this tutorial, you learn how to use the Synapse Apache Spark diagnostic emitter extension to emit Apache Spark applications’ logs, event logs, and metrics to your Azure storage account.",2023-06-14T11:19:00.000Z,tutorial,integrations,0.7,True,"Uses diagnostic emitter extension; expected to document library config keys, destinations, and constraints for sending logs/metrics to Storage.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/connect-monitor-azure-synapse-spark-application-level-metrics,Collect Apache Spark applications metrics using APIs,Collect Apache Spark applications metrics using APIs - Azure Synapse Analytics,Collect Synapse Spark metrics via Prometheus APIs,Tutorial - Learn how to integrate your existing on-premises Prometheus server with Azure Synapse workspace for near real-time Azure Spark application metrics using the Synapse Prometheus connector.,,2022-04-25T22:04:00.000Z,tutorial,integrations,0.7,True,"Tutorial for integrating Synapse Spark with on-prem Prometheus; likely includes connector configuration parameters, endpoints, and product-specific integration details.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/data-collector-api-to-log-ingestion-api,Collect logs and metrics with Azure Log Analytics,Collect logs and metrics with Azure Log Analytics - Azure Synapse Analytics,Configure Synapse Spark diagnostics to Log Analytics,This article shows how to collect and ingest Apache Spark diagnostics to Azure Log Analytics by using the Log Ingestion API in Azure Synapse Analytics.,"This article describes how to use the Azure Log Analytics destination for Apache Spark diagnostics in Azure Synapse Analytics by using the Log Ingestion API. Azure Synapse Apache Spark diagnostic emission provides a unified configuration model for collecting Spark diagnostics across supported destinations. For Azure Log Analytics, the Log Ingestion API is the recommended ingestion mechanism. This article explains how to configure emitter properties, route Apache Spark logs, event logs, and metri",2026-06-02T19:32:00.000Z,how-to,configuration,0.74,True,"Page describes configuring Apache Spark diagnostics emission in Synapse to Azure Log Analytics via the Log Ingestion API, including emitter properties and routing of logs and metrics. This is product-specific configuration knowledge (emitter properties, destination setup) that goes beyond generic concepts and would typically include concrete setting names/values for the Log Ingestion API.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/data-sources/apache-spark-cdm-connector,Azure Spark CDM Connector,Spark Common Data Model connector for Azure Synapse Analytics - Azure Synapse Analytics,Use Spark CDM connector to read/write Common Data Model,Learn how to use the Spark CDM connector in Azure Synapse Analytics to read and write Common Data Model entities in a Common Data Model folder on Azure Data Lake Storage.,"The Spark Common Data Model connector (Spark CDM connector) is a format reader/writer in Azure Synapse Analytics. It enables a Spark program to read and write Common Data Model entities in a Common Data Model folder via Spark DataFrames. For information on defining Common Data Model documents by using Common Data Model 1.2, seethis article about what Common Data Model is and how to use it.",2023-03-06T18:05:00.000Z,concept-article,integrations,0.7,True,"Connector-specific article; expected to list schema handling, folder structure requirements, and connector options for CDM in Synapse.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/data-sources/apache-spark-kusto-connector,Azure Data Explorer (Kusto),Azure Data Explorer (Kusto) - Azure Synapse Analytics,Use Kusto connector with Synapse serverless Spark,This article provides information on how to use the  connector for moving data between Azure Data Explorer (Kusto) and serverless Apache Spark pools.,"The Azure Data Explorer (Kusto) connector for Apache Spark is designed to efficiently transfer data between Kusto clusters and Spark. This connector is available in Python, Java, and .NET.",2023-10-12T11:16:00.000Z,conceptual,integrations,0.75,True,"Describes Azure Data Explorer connector; likely includes connection properties, authentication parameters, and data movement options unique to this connector.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/data-sources/apache-spark-sql-connector,Azure SQL and SQL Server,Spark connector for SQL databases - Azure Synapse Analytics,Use Synapse Spark connector for SQL databases,Learn how to use Spark Connector to connect to Azure SQL databases from Synapse Spark Runtime,"Important This feature is in preview. The Spark connector for SQL databases is a high-performance library that lets you read from and write to SQL Server, Azure SQL databases, and Fabric SQL databases. The connector offers the following capabilities: The connector is preinstalled in the Synapse Spark 3.5 runtime, so you don't need to install it separately.",2026-02-04T06:14:00.000Z,how-to,integrations,0.75,True,"Connector for SQL Server/Azure SQL/Fabric SQL; expected to document driver options, partitioning, and performance-related parameters unique to this library.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/how-to-use-certificate-with-service-principal-for-log-storage,Collect Apache Spark Application Logs and Metrics to Azure Storage Account Using Certificate-Based Service Principal Authentication,Collect Apache Spark Application Logs and Metrics to Azure Storage account Using Certificate-Based Service Principal Authentication - Azure Synapse Analytics,Configure Synapse Spark logging with certificate-based auth,"Learn to setting up Azure services, particularly focusing on integrating Azure Synapse with Azure Storage account and Key Vault.","The Apache Spark diagnostic emitter extension is a library that allows Spark applications to send logs, event logs, and metrics to destinations like Azure Storage account, Azure Log Analytics, and Azure Storage. In this tutorial, you learn how to create required Azure resources and configure a Spark application with a certificate and service principal to emit logs, event logs, and metrics to Azure Storage account using the Apache Spark diagnostic emitter extension.",2026-04-21T11:11:00.000Z,tutorial,integrations,0.7,True,"Page describes product-specific configuration of the Apache Spark diagnostic emitter extension to send logs and metrics from Azure Synapse Spark to Azure Storage using a certificate-based service principal and Key Vault. This involves concrete integration settings and patterns between Synapse, Storage, and Key Vault rather than just a generic tutorial, fitting the integrations sub-skill.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/how-to-use-certificate-with-service-principalp-emit-log-event-hubs,Collect Apache Spark Application Logs and Metrics to Azure Event Hubs Using Certificate-Based Service Principal Authentication,Collect Apache Spark Application Logs and Metrics to Azure Event Hubs Using Certificate-Based Service Principal Authentication - Azure Synapse Analytics,Secure Synapse Spark log emission with certificate-based service principal,"Learn to setting up Azure services, particularly focusing on integrating Azure Synapse with Azure Event Hubs and Key Vault.","The Apache Spark diagnostic emitter extension is a library that allows Spark applications to send logs, event logs, and metrics to destinations like Azure Event Hubs, Azure Log Analytics, and Azure Storage. In this tutorial, you learn how to create required Azure resources and configure a Spark application with a certificate and service principal to emit logs, event logs, and metrics to Azure Event Hubs using the Apache Spark diagnostic emitter extension.",2025-04-16T11:18:00.000Z,tutorial,security,0.8,True,"Focuses on certificate-based service principal auth for Event Hubs and Key Vault; expected to list specific Azure AD app settings, certificate handling, and RBAC roles.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/intellij-tool-synapse,Connect to Spark with IntelliJ plug-in,Tutorial - Azure Toolkit for IntelliJ (Spark application) - Azure Synapse Analytics,Develop and submit Spark apps from IntelliJ to Synapse,"Tutorial - Use the Azure Toolkit for IntelliJ to develop Spark applications, which are written in Scala, and submit them to a serverless Apache Spark pool.","This tutorial shows you how to use the Azure Toolkit for IntelliJ plug-in to develop Apache Spark applications, which are written inScala, and then submit them to a serverless Apache Spark pool directly from the IntelliJ integrated development environment (IDE). You can use the plug-in in a few ways: In this tutorial, you learn how to:",2023-04-11T00:00:00.000Z,tutorial,integrations,0.65,True,Tutorial for Azure Toolkit for IntelliJ integration; includes plugin-specific configuration and submission patterns to Synapse Spark pools.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/low-shuffle-merge-for-apache-spark,Low Shuffle Merge on Delta Lake,Low Shuffle Merge optimization on Delta tables - Azure Synapse Analytics,Improve Delta MERGE performance with Low Shuffle Merge,Low Shuffle Merge optimization on Delta tables for Apache Spark,"Delta LakeMERGE commandallows users to update a delta table with advanced conditions. It can update data from a source table, view or DataFrame into a target table by using MERGE command. However, the current algorithm isn't fully optimized for handlingunmodifiedrows. With Low Shuffle Merge optimization, unmodified rows are excluded from an expensive shuffling operation that is needed for updating matched rows.",2025-06-02T22:13:00.000Z,reference,best-practices,0.7,True,Explains Low Shuffle Merge optimization for Delta tables; contains product-specific behavior and guidance on when and how to use this optimization.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/microsoft-spark-utilities,Microsoft Spark Utilities,Introduction to Microsoft Spark utilities - Azure Synapse Analytics,Use MSSparkUtils utilities in Synapse Spark notebooks,Tutorial: MSSparkutils in Azure Synapse Analytics notebooks,"Microsoft Spark Utilities (MSSparkUtils) is a builtin package to help you easily perform common tasks. You can use MSSparkUtils to work with file systems, to get environment variables, to chain notebooks together, and to work with secrets. MSSparkUtils are available inPySpark (Python),Scala,.NET Spark (C#), andR (Preview)notebooks and Synapse pipelines.",2024-01-25T18:05:00.000Z,reference,integrations,0.65,True,"Introduces Microsoft Spark Utilities with product-specific APIs for files, env vars, notebook chaining, and secrets; includes method names and usage patterns unique to Synapse.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/optimize-write-for-apache-spark,Optimize Apache Spark writes on Delta Lake,Using optimize write on Apache Spark to produce more efficient tables - Azure Synapse Analytics,Optimize Spark Delta Lake writes with Optimize Write,Optimize write is an efficient write feature for Apache Spark,"Analytical workloads on Big Data processing engines such as Apache Spark perform most efficiently when using standardized larger file sizes. The relation between the file size, the number of files, the number of Spark workers and its configurations, play a critical role on performance. Ingestion workloads into data lake tables could have the inherited characteristic of constantly writing lots of small files; this scenario is commonly known as the ""small file problem"". Optimize Write is a Delta L",2024-07-12T22:08:00.000Z,reference,best-practices,0.7,True,"Discusses the small file problem and Optimize Write feature; likely includes product-specific recommendations on file sizes, partitioning, and configuration options for better performance.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/runtime-for-apache-spark-lifecycle-and-supportability,Lifecycle and Supportability,Synapse runtime for Apache Spark lifecycle and supportability - Azure Synapse Analytics,Plan Synapse Spark runtime lifecycle and support,Lifecycle and support policies for Synapse runtime for Apache Spark,"Apache Spark pools in Azure Synapse use runtimes to tie together essential component versions such as Azure Synapse optimizations, packages, and connectors with a specific Apache Spark version. Each runtime is upgraded periodically to include new improvements, features, and patches. Caution Azure Synapse Runtime for Apache Spark 3.3 is unsupported and deprecated. Using this runtime after the deprecation date is at one's own risk, and with the agreement and acceptance of the risks that existing j",2025-05-30T08:00:00.000Z,reference,decision-making,0.7,True,Lifecycle and supportability policy helps decide which runtime to use or migrate to; includes support windows and deprecation details guiding runtime selection.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/spark-dotnet,.NET for Apache Spark,Use .NET for Apache Spark - Azure Synapse Analytics,,"Learn about using .NET and Apache Spark to do batch processing, real-time streaming, machine learning, and write ad-hoc queries in Azure Synapse Analytics notebooks.",".NET for Apache Sparkprovides free,open-source, and cross-platform .NET support for Spark. It provides .NET bindings for Spark, which allows you to access Spark APIs through C# and F#. With .NET for Apache Spark, you can also write and execute user-defined functions for Spark written in .NET. The .NET APIs for Spark enable you to access all aspects of Spark DataFrames that help you analyze your data, including Spark SQL, Delta Lake, and Structured Streaming. You can analyze data with .NET for Ap",2023-03-29T00:00:00.000Z,conceptual,,0.3,False,"High-level description of using .NET for Spark in Synapse; appears to be conceptual/introductory without product-specific limits, configs, or error mappings.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/synapse-file-mount-api,File mount/unmount API in Synapse,Introduction to file APIs in Azure Synapse Analytics - Azure Synapse Analytics,Mount external storage using Synapse Spark file APIs,"This tutorial describes how to use the file mount and file unmount APIs in Azure Synapse Analytics, for both Azure Data Lake Storage Gen2 and Azure Blob Storage.","The Azure Synapse Studio team built two new mount/unmount APIs in the Microsoft Spark Utilities (mssparkutils) package. You can use these APIs to attach remote storage (Azure Blob Storage, Azure Data Lake Storage Gen2 or Azure File Share) to all working nodes (driver node and worker nodes). After the storage is in place, you can use the local file API to access data as if it's stored in the local file system. For more information, seeIntroduction to Microsoft Spark Utilities. The article shows y",2024-05-23T17:05:00.000Z,reference,integrations,0.7,True,Describes mount/unmount APIs in MSSparkUtils for ADLS/Blob; includes specific API names and usage patterns unique to Synapse.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/synapse-spark-sql-pool-import-export,Azure SQL Dedicated,Azure Synapse Dedicated SQL Pool Connector for Apache Spark - Azure Synapse Analytics,Move data between Synapse Spark and Dedicated SQL pools,Azure Synapse Dedicated SQL Pool Connector for Apache Spark to move data between the Synapse Serverless Spark Pool and the Synapse Dedicated SQL Pool.,,2025-01-22T08:00:00.000Z,overview,integrations,0.75,True,"Dedicated SQL Pool connector article; likely includes connection options, batch sizes, and mapping behaviors specific to Synapse.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/tutorial-spark-pool-filesystem-spec,Read/write ADLS with filesystem spec,Tutorial: Use FSSPEC to read/write ADLS data in serverless Apache Spark pool in Synapse Analytics - Azure Synapse Analytics,,Tutorial for how to use FSSPEC in PySpark notebook to read/write ADLS data in serverless Apache Spark pool.,"Learn how to use Filesystem Spec (FSSPEC) to read/write data to Azure Data Lake Storage (ADLS) using a linked service in a serverless Apache Spark pool in Azure Synapse Analytics. In this tutorial, you learn how to: If you don't have an Azure subscription,create a free account before you begin.",2025-03-05T12:08:00.000Z,tutorial,,0.3,False,Tutorial using FSSPEC with ADLS; code-focused how-to without structured config parameter tables or quotas.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/tutorial-use-pandas-spark-pool,Read/write ADLS with Pandas,Use Pandas to read/write ADLS data in serverless Apache Spark pool in Synapse Analytics - Azure Synapse Analytics,,Tutorial for how to use Pandas in a PySpark notebook to read/write ADLS data in a serverless Apache Spark pool.,"Learn how to use Pandas to read/write data to Azure Data Lake Storage Gen2 (ADLS) using a serverless Apache Spark pool in Azure Synapse Analytics. Examples in this tutorial show you how to read csv data with Pandas in Synapse, excel, and parquet files. In this tutorial, you'll learn how to: If you don't have an Azure subscription,create a free account before you begin.",2024-12-31T12:14:00.000Z,how-to,,0.3,False,Tutorial using Pandas with ADLS via Spark; shows code but not detailed product-specific configuration matrices or limits.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/spark/use-prometheus-grafana-to-monitor-apache-spark-application-level-metrics,Monitor Apache Spark Applications metrics with Prometheus and Grafana,Tutorial - Monitor Apache Spark Applications metrics with Prometheus and Grafana - Azure Synapse Analytics,Monitor Synapse Spark metrics with Prometheus and Grafana,Tutorial - Learn how to deploy the Apache Spark application metrics solution to an Azure Kubernetes Service (AKS) cluster and learn how to integrate the Grafana dashboards.,,2022-10-12T17:06:00.000Z,tutorial,integrations,0.7,True,"Covers deploying metrics solution to AKS and wiring Grafana dashboards; expected to include connector settings, scrape configs, and product-specific parameters.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/analyze-your-workload,Analyze your workload,Analyze your workload for dedicated SQL pool - Azure Synapse Analytics,Analyze and prioritize dedicated SQL pool workloads,Techniques for analyzing query prioritization for dedicated SQL pool in Azure Synapse Analytics.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. Techniques for analyzing your dedicated SQL pool workload in Azure Synapse Analytics.",2026-05-03T11:12:00.000Z,how-to,best-practices,0.65,True,"Workload analysis articles for Synapse usually provide concrete patterns and queries to inspect queueing, concurrency, and resource usage, with product-specific recommendations on prioritization and tuning.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/backup-and-restore,Back up and restore,"Backup and restore - snapshots, geo-redundant - Azure Synapse Analytics","Configure backup, restore points, and geo-backups for Synapse dedicated SQL pools",Learn how backup and restore works in Azure Synapse Analytics dedicated SQL pool. Use backups to restore your data warehouse to a restore point in the primary region. Use geo-redundant backups to rest,"In this article, you'll learn how to use backup and restore in Azure Synapse dedicated SQL pool. Use dedicated SQL pool restore points to recover or copy your data warehouse to a previous state in the primary region. Use data warehouse geo-redundant backups to restore to a different geographical region. Note Not all features of the dedicated SQL pool in Azure Synapse workspaces apply to dedicated SQL pool (formerly SQL DW), and vice versa. To enable workspace features for an existing dedicated S",2024-03-21T08:00:00.000Z,conceptual,configuration,0.65,True,"Explains how backup/restore and geo-redundant backups work for dedicated SQL pools; likely includes product-specific settings, retention behaviors, and restore options that are configuration-focused.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/cheat-sheet,Cheat sheet,Cheat sheet for dedicated SQL pool (formerly SQL DW) - Azure Synapse Analytics,Apply performance best practices for Synapse dedicated SQL pool,Find links and best practices to quickly build your dedicated SQL pool (formerly SQL DW) in Azure Synapse Analytics.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. This cheat sheet provides helpful tips and best practices for building dedicated SQL pool (formerly SQL DW) solutions.",2026-05-03T11:12:00.000Z,overview,best-practices,0.7,True,"Cheat sheet explicitly described as tips and best practices; such pages typically include product-specific DOs/DON’Ts (e.g., distribution choices, table design, resource class usage) that are concrete and tuned to this service.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/column-level-security,Column-level security,Column-level security for dedicated SQL pool - Azure Synapse Analytics,Implement column-level security in Synapse dedicated SQL pool,"Column-Level Security allows customers to control access to database table columns based on the user's execution context or group membership, simplifying the design and coding of security in your appl","Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. Column-Level security allows customers to control access to table columns based on the user's execution context or gro",2026-05-03T11:12:00.000Z,how-to,security,0.8,True,"Provides concrete syntax, role usage, and behavior for column-level security specific to Synapse dedicated SQL pool.",unchanged
